Id,SalePrice
1820,220848.2105781855
1821,289085.74773854576
1822,308803.073376389
1823,208841.3625598508
1824,296002.79310700274
1825,290540.5512963659
1826,254170.77940665488
1827,230484.4075496972
1828,287942.0825791983
1829,313773.3422748407
1830,303602.8121285653
1831,287947.50677970704
1832,219890.0103800376
1833,301246.7033116992
1834,272687.6585956621
1835,270910.67420894955
1836,284151.59845402115
1837,235274.46783831134
1838,254841.15660614124
1839,271297.86793974973
1840,294543.98923258437
1841,266542.9072937693
1842,239852.56631258596
1843,257668.05737725855
1844,294232.2793948448
1845,279555.247427647
1846,302220.56453093863
1847,316874.7080318751
1848,179166.37099297298
1849,271655.50960959797
1850,261911.69307311368
1851,302804.804814412
1852,281080.3583958603
1853,280328.12099718256
1854,330086.89090387034
1855,308767.95524436934
1856,377056.19841510965
1857,291539.09981234535
1858,286397.8652833428
1859,255561.33179051802
1860,289423.93620755314
1861,253153.88956649648
1862,436190.9617083906
1863,434178.70636326587
1864,434195.41660072096
1865,492296.6123741828
1866,497728.850672286
1867,383067.15903899516
1868,450363.9192640446
1869,366049.7917257084
1870,380311.31889084727
1871,411641.9607771612
1872,339895.89477482555
1873,377572.4807453309
1874,280749.55027245334
1875,342378.23149856855
1876,337349.03705541976
1877,356003.420698097
1878,356480.7935760715
1879,262165.72486681165
1880,277975.54484176333
1881,389338.0138423126
1882,404432.05743442336
1883,354604.94928124733
1884,355041.082226214
1885,387547.67841151124
1886,429730.5815495183
1887,372224.50018663355
1888,418309.4724172519
1889,326230.65478987806
1890,243799.43442021334
1891,282900.8585597209
1892,236490.21733530075
1893,279985.0243247261
1894,254867.57544769463
1895,273857.89001015434
1896,262427.5449239167
1897,236424.30656146957
1898,269838.026657589
1899,310914.5618388273
1900,291363.234870533
1901,297975.8924766076
1902,269087.0761304959
1903,341683.96126771905
1904,278365.0462841233
1905,356685.74486099184
1906,281839.9852278596
1907,371036.5459569816
1908,263351.7125895056
1909,298318.60875893664
1910,274861.8265581096
1911,358604.1244820915
1912,429537.76969044143
1913,315252.37056040857
1914,197421.18388138758
1915,457718.66593497456
1916,84107.21212412976
1917,408347.8344791257
1918,284992.9624646157
1919,334601.36195378145
1920,314436.41704365774
1921,517357.5748152484
1922,469731.69520697277
1923,390948.56982434005
1924,361926.6022192028
1925,361555.66719000996
1926,520621.1592841046
1927,276022.38532982767
1928,310900.1829386747
1929,272905.1708272267
1930,287924.5541861153
1931,305285.7268032986
1932,295700.3120143439
1933,329923.2827586839
1934,318489.800889086
1935,319407.0403774637
1936,332250.38854765403
1937,330200.5346962991
1938,335629.3489094125
1939,373317.80154432287
1940,335039.39931021957
1941,315123.4831571989
1942,349058.9457602352
1943,352961.7917038894
1944,472586.8298443144
1945,499116.3780188053
1946,223926.15709722554
1947,442337.5207259692
1948,321230.67324681464
1949,410144.15138923586
1950,344621.4408221049
1951,419726.4646497527
1952,380456.98528403114
1953,355188.1574781132
1954,337487.8950247236
1955,271837.6403808177
1956,472423.7078522602
1957,308434.9370176962
1958,453098.22564629395
1959,281120.75269232783
1960,248100.29096109
1961,274882.5338501148
1962,248066.16344166407
1963,258743.06290764012
1964,248972.3840340972
1965,282391.21385721467
1966,285251.0814364685
1967,436213.8280487689
1968,531568.5004264885
1969,513440.41305945395
1970,500954.64450450335
1971,580336.365451057
1972,498218.6436684916
1973,450057.7152344384
1974,476912.6344672614
1975,836309.7642798082
1976,420968.3599724395
1977,500503.90864230087
1978,462197.5941152042
1979,464169.3458818442
1980,342819.8213827079
1981,486628.8331764203
1982,358878.226138012
1983,345736.2505439902
1984,339646.0150642416
1985,375501.87357859407
1986,364276.5271292699
1987,340083.8608785367
1988,338894.76930154464
1989,363188.68858882785
1990,377714.4848337488
1991,372597.56633197423
1992,390594.97718033777
1993,355400.4504420585
1994,387671.73144778144
1995,331872.9202190493
1996,441764.3125926461
1997,452612.8390677527
1998,444687.98276540707
1999,407094.8581831106
2000,451126.7316794568
2001,448593.90017395234
2002,405393.0792664385
2003,420950.90817393665
2004,443738.1650177201
2005,395581.40534766857
2006,360562.77670055185
2007,409452.63265300123
2008,375349.98305115034
2009,357469.16625011363
2010,357365.73021951015
2011,301305.5360259125
2012,328683.8805135605
2013,330729.0106727765
2014,352562.28397408896
2015,363073.5967576788
2016,347957.2771034329
2017,361511.01531900745
2018,262506.13912899117
2019,276484.88806106616
2020,232432.1001573191
2021,231351.32097868482
2022,335875.0075096898
2023,313745.11699054926
2024,444261.3014546714
2025,484611.19358893624
2026,319582.46300588665
2027,306911.41947068274
2028,302346.868364651
2029,320785.9073810056
2030,415870.75910103857
2031,386759.0669317059
2032,398363.4058208952
2033,402490.19164079265
2034,321639.079833844
2035,362543.36577733513
2036,363336.56875311024
2037,366744.5882951212
2038,465015.9562325319
2039,366153.6875767361
2040,496552.7662924072
2041,452716.7357954192
2042,369634.6516024512
2043,330765.3338526536
2044,324913.3690718452
2045,356381.283047704
2046,281778.4557563779
2047,284272.39518695744
2048,299060.9098486081
2049,276512.4664732516
2050,327655.58598258113
2051,261798.30432034144
2052,271700.04611107055
2053,290698.9546488845
2054,235782.606375237
2055,328525.1130418342
2056,307452.2200856069
2057,250125.51595519786
2058,372928.96004554187
2059,276788.213603677
2060,328988.8125665677
2061,334462.73143378366
2062,261789.3630825819
2063,271604.2257934285
2064,268072.9996800851
2065,280498.6996069583
2066,334606.5986357555
2067,249452.24077936797
2068,280458.19026238914
2069,231734.5484161917
2070,261772.7017980048
2071,231059.10451995302
2072,309414.3842984375
2073,291133.81754672807
2074,335344.21290046815
2075,290934.3673740979
2076,272541.2371915553
2077,298703.33465450467
2078,264497.2285406494
2079,297026.619958512
2080,267715.0448180279
2081,268702.85869209794
2082,261277.3543592398
2083,298316.9402250282
2084,247025.62327563995
2085,252134.6843017945
2086,256303.25099419663
2087,269076.2623919358
2088,239152.14348378452
2089,232040.3801662773
2090,282496.38553644484
2091,236510.274906402
2092,290833.21428046864
2093,322834.82137327315
2094,286617.39967740513
2095,275878.4249236756
2096,236675.06574182212
2097,254987.06106239068
2098,304953.66478516
2099,174836.40254416037
2100,208106.58763216902
2101,270352.06205157447
2102,289596.8957327998
2103,231469.86285904865
2104,296604.7311768795
2105,295994.2589919185
2106,211710.94651525933
2107,356783.95705125364
2108,273842.98200423596
2109,247052.553052851
2110,271791.71480249264
2111,288766.768004057
2112,286482.0698686489
2113,268210.9657493313
2114,265494.7885039826
2115,309399.8385969533
2116,252835.37103263778
2117,285276.30216344935
2118,270607.75318872626
2119,258868.98545244266
2120,285645.89810401015
2121,218629.32041519508
2122,261587.87466236367
2123,214209.63863820303
2124,322765.0927473069
2125,297074.95396560756
2126,295963.25899948436
2127,317073.39209743007
2128,302934.99716727366
2129,233681.73647037474
2130,273825.30652621435
2131,283097.12794259633
2132,265532.01378113637
2133,272103.275152639
2134,280476.73138996447
2135,263091.189537107
2136,211187.3843009672
2137,248754.11280657724
2138,303629.6598026552
2139,305853.68376121134
2140,287138.22026015585
2141,312814.69529034104
2142,273105.4577311503
2143,302152.0290580585
2144,262526.06937648123
2145,282103.3509961858
2146,323647.6865269479
2147,303112.902011608
2148,291416.7113104868
2149,314642.114616717
2150,361740.608533137
2151,281322.12260810845
2152,332855.6336787981
2153,344246.7339014057
2154,260005.0664973643
2155,281979.6798871313
2156,427441.1607765821
2157,383965.6913704111
2158,388149.3139966242
2159,377421.8975773344
2160,342564.5897827882
2161,408146.969550458
2162,505702.16591163795
2163,507342.2461587207
2164,403057.53461791785
2165,353886.30537111405
2166,299802.4093710254
2167,358813.1992925429
2168,342261.89561765105
2169,347521.09795334376
2170,374616.3627828276
2171,317231.3037615905
2172,285403.8869331344
2173,328246.6554579735
2174,377635.1315773851
2175,422490.6549274232
2176,441357.4927236526
2177,385153.3216881128
2178,371059.14304382727
2179,298244.5516027149
2180,348070.3069928512
2181,351507.51804962964
2182,379643.76486723195
2183,344854.1222106614
2184,264936.3656773127
2185,291456.8013859284
2186,304854.8740543877
2187,318461.3388778714
2188,311125.0299124392
2189,467758.9315977122
2190,215854.24963491317
2191,202496.33500034316
2192,232036.4635664106
2193,270262.2417921799
2194,238213.12206145795
2195,254584.73250692128
2196,255343.38991438108
2197,260232.02774252184
2198,305019.5620682824
2199,327486.3965845697
2200,288272.161835392
2201,291885.3347858044
2202,365098.08660759474
2203,276759.52761499863
2204,295238.7805082195
2205,249235.29413492233
2206,278609.95792078576
2207,352329.1131366475
2208,369131.4834160353
2209,340558.6166066304
2210,273531.23166247713
2211,265294.3165121358
2212,275824.3604207593
2213,265407.93308075494
2214,307854.64819250535
2215,242117.39090805524
2216,298983.85766508686
2217,237118.13721117424
2218,239192.64705546293
2219,223354.29670455912
2220,188439.5517449146
2221,459098.4417197057
2222,430012.64241765835
2223,460189.5111528877
2224,370173.2100254991
2225,254489.3003344587
2226,338181.2660066327
2227,371082.9858170885
2228,431163.8191271473
2229,391734.7365758158
2230,297728.1110606352
2231,375862.46402463294
2232,330066.9141266404
2233,345763.36333483364
2234,408564.0602235596
2235,389238.98550305725
2236,403036.9416761496
2237,469447.8470299626
2238,348071.6161500942
2239,261436.693471862
2240,311921.03567069746
2241,310940.0146374111
2242,265892.44404847594
2243,272142.3351859725
2244,254322.0923506394
2245,254575.2663369195
2246,289524.18821074767
2247,267984.5769903653
2248,263700.76722218026
2249,258591.35799991037
2250,270360.1805017062
2251,244157.34062713664
2252,334546.5376844611
2253,300812.32143590064
2254,329028.78360132175
2255,340199.2448059686
2256,340867.80205245153
2257,352210.77735146927
2258,314475.9314926157
2259,328346.5033581564
2260,261803.21482466278
2261,341116.84326597466
2262,351765.0919330297
2263,499662.8485864622
2264,559671.1050514868
2265,309314.1347170498
2266,414793.3872580079
2267,481758.46269379463
2268,530605.1651131453
2269,314536.8955641114
2270,358291.4822434259
2271,373433.7401818228
2272,405018.27509898203
2273,320437.2303041797
2274,337266.43344117445
2275,315658.3263834254
2276,366060.41757145897
2277,338469.9644536115
2278,300004.15826191125
2279,267432.2541318368
2280,260859.33057712018
2281,322378.99878828344
2282,333018.7469247426
2283,265368.8699969165
2284,266040.69172455417
2285,275636.0959274126
2286,262582.6677991445
2287,509317.467914928
2288,431722.36636310234
2289,448272.1098385381
2290,539156.6911786117
2291,468024.91920018336
2292,529643.8150690454
2293,560607.0904534177
2294,502826.98760018684
2295,574446.2085962165
2296,395674.8238448652
2297,494179.4085754105
2298,493603.2690504496
2299,493203.85298103676
2300,459960.0522491052
2301,471714.291821094
2302,392934.7614618845
2303,386949.52881494537
2304,381861.6424043779
2305,359117.8740581209
2306,356668.18947828515
2307,369727.03244007984
2308,368856.00640454935
2309,444943.9043554317
2310,350205.69339040876
2311,367478.57409144077
2312,353585.26852668566
2313,338945.06762265065
2314,346568.0823284441
2315,340684.81408305233
2316,374005.3466673794
2317,345059.23265465884
2318,349390.9439447087
2319,347847.60779990884
2320,330475.63976937835
2321,386283.9820577833
2322,348842.0291578993
2323,345695.9444693709
2324,349533.80654072855
2325,365454.8284601364
2326,351487.0851092809
2327,359884.37608552026
2328,385253.39223964047
2329,337067.01519877603
2330,331461.2293306063
2331,463212.4004053222
2332,507547.1281210282
2333,445630.72605315037
2334,407823.4643863365
2335,425380.32918876596
2336,444247.20382381696
2337,343968.9489212835
2338,403306.38653529156
2339,379319.9848961071
2340,543157.1722591456
2341,363690.5693442158
2342,385848.67410537554
2343,375206.0068919831
2344,382040.357441562
2345,379852.7411606957
2346,355846.5687979923
2347,343399.27831216995
2348,389150.0467923528
2349,328183.74141559727
2350,469989.3328329164
2351,417414.8410898908
2352,411009.85436372925
2353,409280.14537018747
2354,284764.0289824386
2355,302272.2829105309
2356,315983.80402243393
2357,348471.52035044413
2358,358069.3977930329
2359,261106.8816069814
2360,270329.98981729685
2361,285982.1333819281
2362,425005.9821567128
2363,307461.8561318887
2364,329607.34159115865
2365,374162.0190481772
2366,340836.07912293915
2367,365524.7493510705
2368,354370.77673294535
2369,355440.899871615
2370,313768.7797448819
2371,320103.70180666074
2372,344760.0038281013
2373,433052.92234006943
2374,441583.01267612074
2375,386886.73992949026
2376,440950.1165506607
2377,465738.7064403191
2378,294885.8999301903
2379,378930.19134117546
2380,315918.4120383335
2381,326822.9215203661
2382,366180.4004374766
2383,351056.06758208224
2384,401365.40564404265
2385,323859.99383099563
2386,284905.61846125475
2387,279135.71430323785
2388,264424.0479135893
2389,273192.55928855576
2390,304760.85166216455
2391,285943.1905363174
2392,250937.4854400342
2393,326096.4641427386
2394,281775.8843565665
2395,360786.92281663464
2396,300510.4283395689
2397,365375.00048831105
2398,276307.3535291343
2399,231546.43768270127
2400,226122.09175541578
2401,257686.91590763
2402,293498.2595857254
2403,282799.6186288246
2404,308912.29593270295
2405,323483.4224261348
2406,288430.41794290394
2407,269725.9629365909
2408,302424.2504285341
2409,253600.91574716847
2410,325629.6458613139
2411,253890.1520894738
2412,301157.72851606784
2413,268247.6015753795
2414,292866.2892261816
2415,286966.40771264397
2416,280529.0993353885
2417,279853.9851272681
2418,271967.4793482176
2419,281751.45523087285
2420,256258.62949727522
2421,139035.00155924354
2422,252936.39135669637
2423,296038.99378489144
2424,292850.5988363663
2425,360524.6130984789
2426,279961.81598362164
2427,278778.7068941537
2428,341935.32758219424
2429,247301.09512429964
2430,269489.71120110713
2431,237299.17785824416
2432,282483.22942810506
2433,288374.44256806537
2434,273000.967032616
2435,290876.8795953868
2436,253453.43255358073
2437,252404.14738318324
2438,269367.47303120396
2439,265944.64639102085
2440,276743.7136119753
2441,277734.1575371255
2442,241371.03014119552
2443,302591.74455468426
2444,282732.7715491364
2445,255145.45089802286
2446,292345.7345408837
2447,344036.38936358993
2448,279151.80016124225
2449,271174.6072029141
2450,305974.9480083727
2451,255440.6275061597
2452,351474.77940252004
2453,238700.602463444
2454,257905.96097568516
2455,276239.8320566653
2456,292908.4954567256
2457,279311.40736127365
2458,266596.2339644071
2459,261576.76645076997
2460,303773.1509909411
2461,272543.39640091336
2462,284037.2639104049
2463,294788.4314465262
2464,321057.0339442345
2465,287429.2781515559
2466,282022.0930500233
2467,306902.8942391756
2468,230248.34507789603
2469,226440.9614775763
2470,352111.59202402434
2471,347426.69984772033
2472,313084.68189661973
2473,263998.0972162001
2474,231577.2930786088
2475,373993.424674253
2476,257808.30788012268
2477,266384.66701425216
2478,302587.20046363724
2479,257696.03998553124
2480,304008.3301047033
2481,290339.6323456173
2482,282403.49125225795
2483,246897.6915668021
2484,291509.83214575006
2485,277859.4055274273
2486,292199.4332662949
2487,368451.9099094034
2488,316306.7870779901
2489,305984.41021089954
2490,290473.35094146454
2491,260610.47845708719
2492,344186.97264219006
2493,307374.8910263749
2494,305917.59010712034
2495,228734.60646725213
2496,392993.56696030404
2497,305873.5073166038
2498,240215.8013338605
2499,216559.56334305415
2500,262825.77967434353
2501,293876.0323883286
2502,290387.795586688
2503,258695.28297367506
2504,157760.07523680013
2505,377893.3938313448
2506,421247.6838555604
2507,423642.1645293818
2508,422224.32109956606
2509,374953.0518707291
2510,365244.38299268135
2511,333951.64346408006
2512,359072.0875426836
2513,399604.10123879975
2514,443329.6306489096
2515,289817.9374393332
2516,325586.17498609563
2517,279288.24740281934
2518,291087.9763934703
2519,371717.4053030112
2520,371232.9938620038
2521,346335.78956446354
2522,377735.3956008877
2523,269728.2601110635
2524,292680.16494496353
2525,293469.38988304394
2526,284423.16244057124
2527,269043.3149963906
2528,269275.84976106416
2529,293355.6884218245
2530,272284.61572254496
2531,389326.530131625
2532,378021.537781972
2533,358398.40523962094
2534,399725.19124511234
2535,425455.04437732766
2536,376953.56740079354
2537,379633.7157332653
2538,337889.2147159346
2539,351770.5458466725
2540,336064.07779595884
2541,342882.4558537074
2542,322262.12871147273
2543,269369.1886049318
2544,277095.493636891
2545,302509.1321444432
2546,289658.4178273252
2547,306916.9619030119
2548,302822.23637270555
2549,302184.4581203759
2550,818665.736035947
2551,301181.8976411801
2552,288504.3939743354
2553,222594.12251347024
2554,225262.8133408823
2555,261934.31439980096
2556,244256.52769897855
2557,247596.47471801168
2558,313089.938296939
2559,272436.4713160696
2560,291761.2089417598
2561,293245.2346129031
2562,280226.0280128331
2563,281288.7645144423
2564,339882.88817512547
2565,272926.9722925252
2566,292074.7250424726
2567,266775.53169682226
2568,331151.6940043783
2569,352897.81481867237
2570,276077.01245323475
2571,316695.74693898624
2572,305640.7038394548
2573,362089.6642474602
2574,638380.7865659925
2575,295781.65998960985
2576,289598.3901404757
2577,305322.58624391607
2578,237556.0792892801
2579,159707.68822180852
2580,259814.2474512742
2581,269028.69986216933
2582,291800.6550645842
2583,427393.8358261795
2584,345729.7638669701
2585,352792.90007482097
2586,373910.66896314314
2587,348085.3086014569
2588,303797.0720454657
2589,311488.10891423956
2590,370075.14823958836
2591,434892.0624719488
2592,363140.2035339831
2593,416907.5487873375
2594,339910.00488852174
2595,373537.18127967254
2596,476265.6919497142
2597,353231.4953094176
2598,427739.89059230196
2599,492232.3021511121
2600,103263.74857523106
2601,305762.41107923863
2602,213823.71217332454
2603,246040.99200609652
2604,229742.24399545696
2605,211986.5018678233
2606,314728.1058471855
2607,378024.4658689543
2608,352085.83039828786
2609,331578.72747835447
2610,267249.84005296323
2611,287965.89105016226
2612,304638.7861338316
2613,285570.71919929725
2614,260595.8251055025
2615,331692.6403269528
2616,308580.84375796607
2617,348472.68403973104
2618,395573.63332281704
2619,359330.6339438197
2620,332281.0171565567
2621,328779.49068668834
2622,339735.9649458069
2623,381448.9069417573
2624,439004.55388922826
2625,412620.32112623006
2626,331065.16052087373
2627,308504.32191393385
2628,541691.3657703383
2629,585785.5773428727
2630,466211.8553467442
2631,574878.6775255238
2632,519860.42922141636
2633,417416.3374179038
2634,517144.8189735813
2635,319106.291630778
2636,334148.3015027826
2637,378151.3395389528
2638,425275.86575395893
2639,340410.7247276036
2640,307616.5314734117
2641,252530.5861470881
2642,338331.26227961504
2643,263229.87246569525
2644,260500.01999487914
2645,257205.7557839246
2646,250751.66961630434
2647,265834.48615692346
2648,302211.0620669932
2649,305111.8412547419
2650,275466.75964437216
2651,286409.3804708633
2652,506414.3338181162
2653,398806.6300855612
2654,399669.46691434644
2655,522159.93884455063
2656,469244.96913772007
2657,488486.8217361595
2658,460569.2681097302
2659,449590.77733916533
2660,483358.86609746795
2661,483936.84956021514
2662,510974.2678423878
2663,414846.8687765666
2664,435354.46818299615
2665,464023.7530331549
2666,437961.33871570905
2667,340398.8644572373
2668,344742.5859247346
2669,343041.1337057783
2670,433844.3502815615
2671,347433.9554421471
2672,349114.32670667185
2673,352755.9625593787
2674,351820.08997672587
2675,315969.94046867685
2676,364083.54415595694
2677,350373.398550679
2678,413179.34870290244
2679,423713.69378600456
2680,423661.7887566562
2681,538150.7780988091
2682,470597.7034380676
2683,602282.3854586526
2684,460274.5641455983
2685,483743.32618230744
2686,407992.571601799
2687,442847.9802131143
2688,360350.53590216185
2689,354990.85508913174
2690,506938.1734213203
2691,341234.1363897186
2692,289499.4908948655
2693,354118.49611404794
2694,296406.1189927012
2695,356452.3680861136
2696,345050.8564776047
2697,334872.87276874925
2698,378491.8817418334
2699,328504.3875418736
2700,307958.0036455137
2701,319809.6831750469
2702,266628.82155219
2703,289617.4518089951
2704,286261.80811993894
2705,254903.57543608313
2706,255139.99588481616
2707,294518.924395832
2708,259114.0149758379
2709,262570.0055599804
2710,266418.3741951268
2711,258892.1849233224
2712,505379.0520687606
2713,314438.1143701386
2714,305190.61719080736
2715,333795.26767449896
2716,299905.27510681236
2717,340755.0339555477
2718,365741.67423052364
2719,302034.22108191764
2720,351824.4053625944
2721,281515.83324002055
2722,333425.5855930222
2723,318666.9613280033
2724,270327.30239971844
2725,276924.34318660875
2726,281263.92942492757
2727,307674.83996330434
2728,340951.01239147666
2729,297693.34199090814
2730,282894.6552566469
2731,286741.9211799528
2732,278011.5067733454
2733,301284.3847395256
2734,305902.8974982847
2735,293672.2982793576
2736,273655.5122862258
2737,259282.49014188023
